Episode time step,Mean silhouette score seed_0,Mean silhouette score seed_10,Mean silhouette score seed_20,Mean silhouette score seed_40,Mean silhouette score seed_60,Mean silhouette score seed_80,Mean silhouette score seed_100,Mean silhouette score
14519,,,,0.5661356,,,,0.5661356
14521,,,,,,,0.5836889,0.5836889
14523,,,0.5578141,,,,,0.5578141
14533,,,0.5636791,0.5933065,,,,0.5784928
14536,0.5646759,,,,,,,0.5646759
14545,0.5687866,,,,,,,0.5687866
14550,,,,,,0.54578775,,0.54578775
14562,,,,,,,0.5660683,0.5660683
14565,,0.57212704,,,,,,0.57212704
14572,,,,,,,0.5690593,0.5690593
14573,,,,0.5777311,,0.5361108,,0.5569209500000001
14579,0.5724731,,,,,,,0.5724731
14592,,,,,,0.5374825,,0.5374825
14610,,0.57450455,,,,,,0.57450455
14618,,,0.5538629,,,,,0.5538629
14620,0.5829585,,,,,,,0.5829585
14628,,,,,0.5698768,,,0.5698768
14629,0.5783435,,,,,,,0.5783435
14640,0.56534153,,,,,,,0.56534153
14641,,,,0.57843846,0.56215245,0.53758293,,0.5593912799999999
14648,,,,,,,0.5869544,0.5869544
14653,,,,,,0.52333826,,0.52333826
14655,,,,0.5628766,,,,0.5628766
14662,,,0.54198205,,,,,0.54198205
14667,,,,,0.5856747,,,0.5856747
14673,,,,,,,0.571747,0.571747
14676,,0.55352604,,,,,,0.55352604
14678,,,,0.57554555,,,,0.57554555
14681,0.5543424,,,,,,,0.5543424
14682,,,0.5360394,,,,,0.5360394
14688,,,,,,,0.57373655,0.57373655
14690,,,,,0.5752583,,,0.5752583
14696,,0.58041936,,0.56184673,,,,0.5711330450000001
14698,0.56825125,,,,,,,0.56825125
14702,,,,,,0.5443209,,0.5443209
14703,,,,,,,0.60579216,0.60579216
14717,,,,,0.5842814,,,0.5842814
14726,,,0.54881394,,,,,0.54881394
14729,0.55899936,,,0.56776154,,,,0.5633804499999999
14731,,,,,0.5754694,,,0.5754694
14734,,,,,,,0.5751547,0.5751547
14740,0.6031109,,,,,,,0.6031109
14744,,0.5797939,,0.57100207,,,,0.575397985
14747,,,0.56130755,,,,,0.56130755
14752,,,,,0.56604034,,,0.56604034
14755,,,,,,,0.5790245,0.5790245
14758,,0.5731871,,,,,,0.5731871
14769,,,,,,,0.56551605,0.56551605
14771,,,,0.5702564,,,,0.5702564
14780,,,0.5548626,,,,,0.5548626
14784,,,,0.5855971,,,,0.5855971
14785,,0.56071794,,,,,,0.56071794
14788,,,,,,0.53244317,,0.53244317
14798,,,,,,,0.5848683,0.5848683
14799,,,0.5310827,,,,,0.5310827
14801,,0.5911179,,,,,,0.5911179
14808,,,,,,0.5182984,,0.5182984
14809,,,,,,,0.5640913,0.5640913
14810,,,,0.57833546,,,,0.57833546
14817,,0.58369046,,,,,,0.58369046
14838,,,,0.5891805,,,,0.5891805
14840,,,,,,,0.5760562,0.5760562
14844,0.56426156,,,,,,,0.56426156
14847,,,,,,0.5425013,,0.5425013
14848,,,,,0.57206744,,,0.57206744
14856,,,,,,0.5298736,,0.5298736
14861,,,,,,,0.56210655,0.56210655
14867,,,,,0.5689698,,,0.5689698
14869,,,,,,0.5304236,,0.5304236
14874,,,,,,,0.5750498,0.5750498
14885,,0.5712339,,,,,,0.5712339
14889,,,,,,,0.59297323,0.59297323
14892,,,0.5605075,,,,,0.5605075
14893,0.558961,,,,,,,0.558961
14905,,,,,,,0.5784155,0.5784155
14907,,,0.549787,,,,,0.549787
14918,,,,0.5919818,,,,0.5919818
14919,,,,,,,0.54153883,0.54153883
14925,,,,,0.57268196,,,0.57268196
14935,,,,,0.5594334,,,0.5594334
14942,,,,0.56046027,,,,0.56046027
14949,,0.57667786,,,,,,0.57667786
14952,,,0.5422518,,,,0.5871044,0.5646781
14958,0.56724846,,,,,,,0.56724846
14963,,0.57385,,,,,,0.57385
14966,,,,,,,0.57623315,0.57623315
14967,,,,,,0.53530097,,0.53530097
14970,0.5368447,,,,,,,0.5368447
14975,,,,0.5917988,,,,0.5917988
14977,,,0.5677888,,,,,0.5677888
14984,,0.5918566,,,,,,0.5918566
14989,,,,,,,0.5735396,0.5735396
14994,0.5662033,,,,,,,0.5662033
14996,,0.5984068,,,,,,0.5984068
14997,,,,,0.5814917,,,0.5814917
15005,,,,,,0.54987085,,0.54987085
15006,,,,0.57384783,,,,0.57384783
15010,,,0.5446306,,,,,0.5446306
15015,,,,,,,0.58535933,0.58535933
15017,,0.5765964,,,,,,0.5765964
15022,,,,,,0.5355563,,0.5355563
15025,0.5576883,,,,,,,0.5576883
15031,,,,,,,0.58210236,0.58210236
15036,0.5668475,,,,,,,0.5668475
15043,,,,0.58554614,,,,0.58554614
15046,,,,,0.5743416,,,0.5743416
15047,,,0.51761085,,,,,0.51761085
15049,,,,,,0.53985953,,0.53985953
15055,,,,,,,0.58843905,0.58843905
15060,,,,,0.5751655,,,0.5751655
15062,0.54184604,,,,,,,0.54184604
15065,,,,,,0.4900483,,0.4900483
15066,,,0.53389305,,,,,0.53389305
15074,,,,,0.55073994,,,0.55073994
15075,,0.5624684,,,,,,0.5624684
15079,,,,,,,0.5655891,0.5655891
15088,,,,0.5835752,,,,0.5835752
15090,0.55992335,,,,,,,0.55992335
15093,,0.54659617,,,,,,0.54659617
15099,,,,0.5926493,,,,0.5926493
15100,,,,,0.6046695,,,0.6046695
15102,,,,,,,0.56699336,0.56699336
15115,,,,0.5749243,,,,0.5749243
15118,,,,,0.5588059,,,0.5588059
15123,,,0.5401684,,,,,0.5401684
15125,,0.5682484,,,,,,0.5682484
15131,0.56861484,,,,,,,0.56861484
15135,,,,,,0.5386043,,0.5386043
15146,,,,,,,0.5882192,0.5882192
15154,,,,0.57143027,,,,0.57143027
15160,0.5713915,,,,,,,0.5713915
15162,,,0.53874975,,,,,0.53874975
15164,,,,,0.5637579,,,0.5637579
15174,,,0.5521777,,,,,0.5521777
15176,,,,0.5723807,,,,0.5723807
15184,,,,,0.5679498,,,0.5679498
15188,,,,,,0.5210825,,0.5210825
15193,,0.58903056,,,,,,0.58903056
15200,,,,0.5782338,,,,0.5782338
15201,,,0.5382044,,,,,0.5382044
15203,0.5589478,,,,,,,0.5589478
15208,,,,,,,0.5893433,0.5893433
15213,,,0.5256339,,,,,0.5256339
15225,,,,,,0.51803076,,0.51803076
15230,0.5683528,,,,,,,0.5683528
15234,,,,,0.578057,,,0.578057
15236,,,,,,,0.5817319,0.5817319
15247,0.5909045,,,,,,,0.5909045
15252,,,0.5567599,,,,,0.5567599
15256,,,,,,0.5157141,,0.5157141
15258,,0.57690656,,,,,,0.57690656
15269,,,,,,0.53199357,,0.53199357
15278,0.5467042,,,,,,,0.5467042
15282,,,,,,0.5141316,,0.5141316
15286,,,0.5325134,,,,,0.5325134
15291,,,,,,,0.5858512,0.5858512
15293,0.53922856,,,,,,,0.53922856
15300,,,0.544012,,,,,0.544012
15302,,,,0.57871693,0.55675584,0.5343674,,0.55661339
15321,,,,,,,0.57746494,0.57746494
15325,0.5701299,,,,,,,0.5701299
15330,,,0.5635442,,,,,0.5635442
15344,,,0.5187241,,0.5501172,,,0.5344206499999999
15349,,0.5700143,,,,,,0.5700143
15355,0.5733597,,,,,,,0.5733597
15357,,,,0.5694079,,,,0.5694079
15359,,,,,0.5836912,,,0.5836912
15361,,,0.555284,,,,,0.555284
15374,,,,,,,0.5811611,0.5811611
15378,0.56413203,,,,,,,0.56413203
15385,,,0.5648733,,,,,0.5648733
15387,,,,,,0.5245923,,0.5245923
15400,,0.5665889,,,,,,0.5665889
15403,0.5458368,,,,0.5633339,,,0.55458535
15405,,,,,,0.51794034,,0.51794034
15406,,,,,,,0.5779388,0.5779388
15423,,,,0.5706442,,,,0.5706442
15424,,,,,,,0.5613647,0.5613647
15425,0.5607607,,,,,0.5300539,,0.5454072999999999
15434,0.5872867,,,,,,,0.5872867
15438,,,,,,,0.60581934,0.60581934
15455,,0.56718636,,,,,,0.56718636
15461,,,,,,0.54517806,,0.54517806
15465,,,,,0.5787984,,,0.5787984
15466,,,,0.5808765,,,,0.5808765
15471,,,0.54381984,,,,,0.54381984
15473,0.56312156,,,,,,,0.56312156
15476,,,,,,0.5461895,,0.5461895
15483,,,,0.59595346,,,,0.59595346
15486,,,0.54269254,,,,,0.54269254
15490,0.5503732,,,,,,,0.5503732
15491,,,,,0.5764247,,,0.5764247
15497,,,,,,0.50638366,,0.50638366
15508,,,,,,,0.56594336,0.56594336
15514,0.5628877,,,,,,,0.5628877
15515,,,,,,0.52416146,,0.52416146
15520,,0.5524902,,,,,,0.5524902
15521,,,,,,,0.5862463,0.5862463
15541,,,0.5552087,,,,,0.5552087
15553,0.55190384,,,,,,,0.55190384
15560,,,,,,,0.58316535,0.58316535
15563,,,0.5429047,,,,,0.5429047
15571,0.57057893,,,,,,,0.57057893
15592,,,0.53925127,,,,,0.53925127
15594,,,,,0.56265223,,,0.56265223
15606,0.5649174,,,,,,,0.5649174
15610,,,,0.57091874,0.56547385,,,0.5681962949999999
15613,,0.5791035,,,,,,0.5791035
15615,,,0.5431229,,,0.5249907,,0.5340568
15619,0.60258037,,,,,,,0.60258037
15627,,,,0.59483755,,,,0.59483755
15635,,,,,,0.5359333,,0.5359333
15639,,,,,,,0.58697677,0.58697677
15641,,,0.54657227,,,,,0.54657227
15646,,,,,0.5735604,,,0.5735604
15650,0.577507,,,,,,,0.577507
15653,,,,,,0.53292173,,0.53292173
15661,,,0.54175895,,,,,0.54175895
15662,,,,,0.54298484,,,0.54298484
15667,,,,,,,0.5944892,0.5944892
15668,,0.5918351,,,,,,0.5918351
15672,,,,,,0.5289068,,0.5289068
15679,,,,0.572042,,,,0.572042
15681,0.5569503,,,,,,,0.5569503
15682,,,,,0.556993,,,0.556993
15697,,,,0.5862199,,,,0.5862199
15704,,,,,,0.5292997,,0.5292997
15708,,,,,0.5486809,,,0.5486809
15710,,,,0.5863069,,,,0.5863069
15714,0.56024194,,,,,,,0.56024194
15716,,,,,,0.542871,,0.542871
15718,,,0.54355276,,,,,0.54355276
15720,,0.5765424,,,,,,0.5765424
15726,,,,,,,0.57714796,0.57714796
15727,,,,,0.5575235,,,0.5575235
15728,,,,,,0.52841944,,0.52841944
15734,0.544899,,,,,,,0.544899
15735,,,,0.5739,,,,0.5739
15736,,,0.5468319,,,,0.5780489,0.5624404000000001
15743,,,,,0.5711626,0.5157589,,0.5434607499999999
15745,,,,,,,0.5983895,0.5983895
15758,,,,,,,0.57800734,0.57800734
15769,,,,,,,0.5895996,0.5895996
15775,0.5586264,,0.5514455,,,,,0.55503595
15781,,,,,,,0.6321711,0.6321711
15784,,,,0.57118493,,,,0.57118493
15785,,,,,0.572781,,,0.572781
15791,,0.5780207,,,,,,0.5780207
15804,0.569392,,,,,,,0.569392
15813,,,,,0.5740186,,,0.5740186
15819,,,,,,,0.5673494,0.5673494
15821,,,,,,0.535309,,0.535309
15829,,,0.53869116,,,,,0.53869116
15831,,,,,,0.53135854,,0.53135854
15832,,,,,,,0.57702404,0.57702404
15833,,,,0.57904243,,,,0.57904243
15840,,,,,0.5461699,,,0.5461699
15844,,,,,,0.53051394,,0.53051394
15857,,,,,0.54466796,,,0.54466796
15859,0.56045985,,,,,,,0.56045985
15864,,,0.5433608,,,,,0.5433608
15870,,,,,,,0.5695435,0.5695435
15878,,,,0.58327425,,,,0.58327425
15879,0.5510553,,,,,,,0.5510553
15887,,,0.533001,,,,,0.533001
15890,,,,0.5837027,,0.52564734,0.5928767,0.5674089133333333
15893,,0.58473194,,,,,,0.58473194
15898,0.5460125,,,,,,,0.5460125
15903,,,,0.5867439,,,,0.5867439
15911,0.543227,,,,,,0.58568054,0.5644537700000001
15916,,,,,0.55670995,,,0.55670995
15921,,,,,,0.52770567,0.5694674,0.548586535
15924,,0.5653802,,,,,,0.5653802
15928,,,0.5354482,,,,,0.5354482
15930,,,,0.58244896,,,,0.58244896
15934,,,,,,0.52333164,,0.52333164
15937,0.55473167,,,,,,,0.55473167
15947,,,,,0.5501686,0.5427792,,0.5464739000000001
15951,,,,,,,0.5745532,0.5745532
15954,,0.5818867,,,,,,0.5818867
15961,0.57357574,,,,,0.56465423,,0.569114985
15962,,,,0.58498335,,,,0.58498335
15968,,0.5612371,,,,,,0.5612371
15975,,,0.5333946,,,,,0.5333946
15978,,,,0.5524025,,,,0.5524025
15979,,0.60781175,,,,,,0.60781175
15980,0.5605538,,,,0.5438076,,,0.5521807
15985,,,0.5248256,,,,,0.5248256
15993,,,,,0.555077,,,0.555077
15998,,,,0.5919842,,0.5377253,,0.56485475
16015,,,,0.5504607,,,,0.5504607
16018,,,,,,0.53187394,,0.53187394
16025,0.5628609,,,,,,,0.5628609
16033,,,,0.53007704,,,,0.53007704
16047,,0.5760651,,,,,,0.5760651
16051,,,0.5525445,,,,,0.5525445
16054,,,,0.5697027,,,,0.5697027
16055,,,,,,,0.5659596,0.5659596
16061,,,,,0.548756,,,0.548756
16064,0.5556682,,,,,,,0.5556682
16065,,,,,,0.52272815,,0.52272815
16067,,,,,,,0.5629948,0.5629948
16077,,,,0.5582381,,,,0.5582381
16083,,0.56462044,,,0.54357404,,,0.5540972399999999
16084,,,,,,0.532462,,0.532462
16095,,,0.53988326,,,,,0.53988326
16096,,,,,,0.4995383,,0.4995383
16101,,,,,0.5409493,,,0.5409493
16104,,0.5543891,,,,,,0.5543891
16106,,,,,,0.52447724,,0.52447724
16110,,,,0.5793288,,,,0.5793288
16120,,,0.51521975,,,,,0.51521975
16121,,,,,,0.5232729,,0.5232729
16134,0.56491774,,,,,,,0.56491774
16136,,,,0.55674046,,,,0.55674046
16149,,,,0.56412226,,,,0.56412226
16151,,,,,0.5499379,,,0.5499379
16152,,,,,,,0.5806357,0.5806357
16158,,0.5662174,,,,,,0.5662174
16167,,,,,,,0.5858961,0.5858961
16186,,,,,0.55909693,,0.5821965,0.5706467150000001
16188,,,,,,0.53491116,,0.53491116
16193,,0.57000864,,,,,,0.57000864
16194,,,0.5421169,,,,,0.5421169
16206,0.55916655,,,,,,,0.55916655
16207,,,0.56094617,,,,,0.56094617
16219,,,,,,0.5226174,,0.5226174
16226,,,,0.55722713,,,,0.55722713
16238,,0.5663326,,,,,,0.5663326
16241,,,,0.5704046,,,,0.5704046
16253,,,,,0.5419942,,,0.5419942
16254,,,,,,0.5257886,,0.5257886
16259,,,,0.58872837,,,,0.58872837
16265,0.5613957,,,,,,,0.5613957
16275,,,,0.59653133,,,,0.59653133
16279,,0.5848188,,,,,,0.5848188
16287,,,,,,,0.5742403,0.5742403
16292,,,,0.5253608,,,,0.5253608
16296,,,,,,0.5367068,,0.5367068
16301,,,,,0.5512219,,,0.5512219
16303,,0.5543878,,,,,,0.5543878
16309,,,0.5496375,,,,,0.5496375
16318,,,,,0.5654517,,,0.5654517
16324,0.547101,,,,,,0.5702051,0.55865305
16327,,,0.5330825,,,,,0.5330825
16337,,,,0.5734137,,,,0.5734137
16348,,,,,,,0.58875895,0.58875895
16350,,,0.561541,,,,,0.561541
16352,,,,,0.5283789,,,0.5283789
16364,,,,0.5654614,,,,0.5654614
16366,,,,,,0.53692967,,0.53692967
16370,,0.5699249,,,,,,0.5699249
16371,0.5629745,,,,,,,0.5629745
16383,,,,0.5675253,,,0.58112115,0.574323225
16390,,,0.5296278,,,,,0.5296278
16406,,,,,,0.5394843,,0.5394843
16412,0.5631138,,,0.5741453,,,,0.56862955
16437,,,,,,0.5248967,,0.5248967
16440,,0.5804142,,,,,,0.5804142
16441,,,0.53741586,,,,0.5705066,0.55396123
16442,,,,0.5549374,,,,0.5549374
16457,,,0.52730626,,,,,0.52730626
16462,0.55793935,,,,,,,0.55793935
16463,,,,,0.55470324,,,0.55470324
16466,,,0.51515055,,,,,0.51515055
16473,,0.58820283,,,,,,0.58820283
16479,0.57429117,,,,,,,0.57429117
16480,,,,,0.55933243,,,0.55933243
16487,,,,,,0.5345999,,0.5345999
16488,,,,,,,0.5787101,0.5787101
16492,,,,0.57037914,,,,0.57037914
16513,,,,0.5661437,,,,0.5661437
16516,0.5734646,,0.53922683,,,,,0.556345715
16518,,,,,,,0.56485593,0.56485593
16521,,,,,0.54115665,,,0.54115665
16524,,0.56565976,,,,,,0.56565976
16542,,,0.54457504,,,,,0.54457504
16543,,,,,0.53735894,,,0.53735894
16546,,,,,,0.53376544,,0.53376544
16557,,,,,0.5509123,,,0.5509123
16559,,,,,,0.5143698,,0.5143698
16562,,,,,,,0.56681716,0.56681716
16566,0.56706,,,,,,,0.56706
16568,,0.575538,,,,,,0.575538
16569,,,,,0.53647906,,,0.53647906
16579,,,,0.5711826,,,0.5969835,0.58408305
16583,,,,,,0.49925324,,0.49925324
16584,0.5651974,,,,,,,0.5651974
16585,,0.6180965,,,,,,0.6180965
16589,,,,,,,0.53383183,0.53383183
16591,,,,,0.55219185,,,0.55219185
16593,,,0.54507715,,,,,0.54507715
16596,,,,,,0.528973,,0.528973
16598,,,,0.5636285,,,,0.5636285
16609,,,,,,,0.5777057,0.5777057
16612,,0.5621262,,,,,,0.5621262
16619,,,,,,0.5303933,,0.5303933
16620,,,,,0.53545463,,,0.53545463
16621,,,,0.57600486,,,,0.57600486
16630,,,,,,0.5246679,,0.5246679
16633,0.5504102,,,,,,,0.5504102
16634,,0.5519139,,,,,,0.5519139
16635,,,,,,,0.5867183,0.5867183
16646,,,,0.5740654,,,,0.5740654
16647,0.55661076,,0.54680824,,,,,0.5517095
16648,,0.5844626,,,,,,0.5844626
16649,,,,,,0.5448014,,0.5448014
16665,,0.5806545,,,,0.54302824,,0.56184137
16668,,,,,0.56367314,,,0.56367314
16685,,,,,,,0.5590215,0.5590215
16686,0.5787179,,,,,,,0.5787179
16688,,,0.53178865,,,,,0.53178865
16715,,,,,,0.5400597,,0.5400597
16738,0.5673592,,,,,,,0.5673592
16739,,,,,0.5459714,,,0.5459714
16748,,,,,,,0.56908935,0.56908935
16750,,0.5563232,,,,,,0.5563232
16756,0.5204113,,,,,,,0.5204113
16761,,,,0.56483144,,,,0.56483144
16776,,,,,,0.5080445,,0.5080445
16781,,,,0.5548139,,,,0.5548139
16799,,,,,,,0.5535261,0.5535261
16806,,,,,0.5466093,,,0.5466093
16819,,,,,,,0.55928904,0.55928904
16820,,,0.52506894,,,,,0.52506894
16823,0.56002045,,,,,,,0.56002045
16824,,,,,0.55678934,,,0.55678934
16825,,,,0.56097,,,,0.56097
16841,,0.5626886,,,,,,0.5626886
16852,,,,,,,0.56100786,0.56100786
16857,,,,,,0.53641236,,0.53641236
16861,0.54985636,,,,,,,0.54985636
16878,,,0.5299192,0.55858046,,,,0.54424983
16883,0.5554467,,,,,,,0.5554467
16893,,,,0.5690673,0.5303256,,,0.54969645
16907,,,,,0.5405541,,,0.5405541
16909,,,0.52991015,,,,,0.52991015
16911,0.5722427,0.5689853,,,,,,0.570614
16912,,,,0.58077306,,,,0.58077306
16928,,,,,,,0.5552824,0.5552824
16929,,,0.5139746,,,,,0.5139746
16944,,,,,,0.52667934,,0.52667934
16965,0.5479991,,,,,,,0.5479991
16975,,,,0.56487787,,,,0.56487787
16977,,0.54972625,,,,,,0.54972625
16990,,,,,0.5445331,,,0.5445331
16997,,,,,,0.5301818,,0.5301818
17000,0.5537438,,,,,,,0.5537438
17002,,0.57623714,,,,,,0.57623714
17008,,,,,,0.54103386,,0.54103386
17013,,,0.5413401,,,,,0.5413401
17015,,,,,,,0.5676201,0.5676201
17021,0.54804814,,,,,,,0.54804814
17027,,,,,0.55718935,,,0.55718935
17042,,,0.5433587,,,,,0.5433587
17046,,,,,,,0.55500895,0.55500895
17057,,,,,,,0.5456766,0.5456766
17058,,,,,,0.51590353,,0.51590353
17059,,,,,0.54145247,,,0.54145247
17061,,,,0.55916727,,,,0.55916727
17064,0.53832465,,,,,,,0.53832465
17077,,,,,,0.52062845,,0.52062845
17082,,,,,0.5593552,,,0.5593552
17097,,,,,0.551827,,,0.551827
17105,,0.5608509,,,,,,0.5608509
17107,,,,0.5518745,,,,0.5518745
17111,,,,,,,0.56698567,0.56698567
17116,,,,,,0.52302456,,0.52302456
17120,,,0.5222233,,,,,0.5222233
17138,0.5466709,,,,,,,0.5466709
17142,,,0.53708524,,,,,0.53708524
17157,,,,0.56240636,,,,0.56240636
17158,,,,,,0.5409812,,0.5409812
17165,,,,,,,0.55873656,0.55873656
17170,,0.54379857,,,,,,0.54379857
17182,,,0.53675824,,,,,0.53675824
17187,0.5592526,,,,,,,0.5592526
17192,,,,,,0.52907884,,0.52907884
17200,,0.5470706,,,,,,0.5470706
17201,,,0.5125811,,,,,0.5125811
17206,,,,,0.5544381,,,0.5544381
17222,,0.54151237,,,,,,0.54151237
17223,,,,0.5356338,,,,0.5356338
17239,,,,,0.54690146,,,0.54690146
17244,,,,,,,0.5732362,0.5732362
17245,0.55447793,,,,,,,0.55447793
17256,,,,0.5628384,,,,0.5628384
17258,,,,,0.54802746,,,0.54802746
17270,,0.5340589,,,,,,0.5340589
17272,,,0.52369344,,,,,0.52369344
17273,0.53138447,,,,,,,0.53138447
17276,,,,,,0.53418756,,0.53418756
17277,,,,,,,0.57387453,0.57387453
17285,,,,,0.5459388,,,0.5459388
17301,0.5574669,,,,,0.52084416,,0.5391555299999999
17304,,,0.52758676,,,,,0.52758676
17308,,,,,,,0.5666972,0.5666972
17321,,0.5456066,,,,,,0.5456066
17347,,,,0.5499915,,,,0.5499915
17363,,,,,0.55593383,,,0.55593383
17376,,,,0.55029136,,,,0.55029136
17377,,,,,0.549599,,,0.549599
17386,0.56757104,,,,,,,0.56757104
17390,,,,,,0.54198796,,0.54198796
17403,,,,,,,0.5572645,0.5572645
17406,,,0.5305034,,,,,0.5305034
17416,,,,0.5611549,,,,0.5611549
17424,,,,,0.5507274,,,0.5507274
17434,,0.547058,,,,,,0.547058
17437,,,,0.5395466,,,,0.5395466
17440,,,,,0.5412422,,,0.5412422
17452,,0.5061483,,,,,,0.5061483
17458,,,,,,0.54387796,0.5581598,0.55101888
17460,,,,,0.5449855,,,0.5449855
17472,0.55190015,,,,,,,0.55190015
17475,,,0.5099408,,,,,0.5099408
17478,,,,,0.5468996,,,0.5468996
17494,,,,,0.5440945,,,0.5440945
17496,,,0.52326995,,,,,0.52326995
17500,,,,0.5598888,,,,0.5598888
17501,,,,,,0.5253526,,0.5253526
17509,,,0.5659473,,,,,0.5659473
17519,,,,0.540406,,,,0.540406
17528,,0.5420194,,,,,,0.5420194
17536,,,,,,,0.5565783,0.5565783
17549,,0.5401795,,,,,,0.5401795
17556,,,,,,,0.55096877,0.55096877
17558,,,,0.5480561,,0.50739557,,0.527725835
17574,0.54138505,,,,,,,0.54138505
17577,,,,,0.54848254,,,0.54848254
17580,,,,0.5497517,,,,0.5497517
17581,,0.5572141,,,,0.5487695,,0.5529918
17598,,,,,,0.51867414,,0.51867414
17606,,0.56404716,,,,,,0.56404716
17609,,,,,,,0.5724663,0.5724663
17616,,,,,0.5455713,,,0.5455713
17624,0.5463628,0.5547468,,,,,,0.5505548
17629,,,0.5194123,,,,,0.5194123
17639,0.5447525,,,,,,,0.5447525
17651,,,,,,,0.5411575,0.5411575
17654,0.5549885,,,0.5580319,,,,0.5565102
17657,,,,,,0.52697647,,0.52697647
17659,,,,,0.5289838,,,0.5289838
17668,,,,,,,0.58344805,0.58344805
17672,,0.5657026,,,,,,0.5657026
17684,,,0.51801693,,,,,0.51801693
17691,,,,,,0.50971437,,0.50971437
17698,,,,,0.54863065,,,0.54863065
17704,0.56717104,,,,,,,0.56717104
17714,,,,,0.5413553,,,0.5413553
17724,,,,,,0.5159595,,0.5159595
17730,,,,,0.52707404,,,0.52707404
17731,,,0.5034586,,,,,0.5034586
17738,,,,0.5523773,,,,0.5523773
17741,,,,,,0.5372296,,0.5372296
17760,,0.5427092,,,,,,0.5427092
17762,,,,,,0.5392397,,0.5392397
17768,,,,0.5478407,,,,0.5478407
17770,,0.50739956,,,,,,0.50739956
17779,,,0.51748115,,,,,0.51748115
17781,,,,,,,0.56335336,0.56335336
17787,,0.54170173,,,,,,0.54170173
17788,,,,0.533027,,0.52658325,,0.529805125
17795,0.5575057,,,,,,,0.5575057
17801,,,,,,0.4868066,,0.4868066
17807,0.5530202,,,,,,,0.5530202
17817,,,0.5241169,,,,,0.5241169
17821,,,,,0.55777276,,,0.55777276
17825,,,,,,0.52181584,,0.52181584
17830,,,,0.5390364,,,0.5651596,0.552098
17834,,,,,0.5530936,,,0.5530936
17835,,0.53563476,,,,,,0.53563476
17839,,,,,,0.5244278,,0.5244278
17845,0.5571634,,,,,,,0.5571634
17849,,,,0.5230392,,,,0.5230392
17850,,0.54079956,,,,,,0.54079956
17851,,,,,,0.48954785,,0.48954785
17852,,,0.52482563,,,,,0.52482563
17865,,,,,,0.50950825,,0.50950825
17867,0.5474521,,,,,,,0.5474521
17876,,,,0.5441088,,,,0.5441088
17877,,0.5588013,,,,,,0.5588013
17884,,,,,,0.5480694,,0.5480694
17901,,0.5386585,,,,,,0.5386585
17907,,,,,,0.5166425,,0.5166425
17922,,0.56026477,,,,,,0.56026477
17928,,,,,,0.5249715,,0.5249715
17932,,,,,,,0.5504814,0.5504814
17947,,,0.506312,,,,,0.506312
17948,0.54849803,,,,,,,0.54849803
17949,,,,,,0.5220129,,0.5220129
17958,,,,,,,0.54921293,0.54921293
17966,,,,,,0.52113223,,0.52113223
17975,0.54315674,,,,,,,0.54315674
17991,,,,,,,0.56962025,0.56962025
17999,,,0.49778926,,,,,0.49778926
18003,,,,,0.547637,,,0.547637
18004,,0.5448691,,,,0.52568525,,0.535277175
18020,,,,0.55296665,,,,0.55296665
18021,,,,,,0.50418496,,0.50418496
18024,,,0.4920688,,,,,0.4920688
18038,,,,,0.53668207,,,0.53668207
18044,,,,,,,0.56622416,0.56622416
18080,0.55129945,,,,,,,0.55129945
18085,,,0.51810825,,,,,0.51810825
18091,,0.51168275,,,,,,0.51168275
18096,0.5300488,,,,,,,0.5300488
18097,,,,0.54136366,,,,0.54136366
18101,,,,,,0.52322656,,0.52322656
18110,,0.5626099,,,,,,0.5626099
18112,,,,,0.524693,,,0.524693
18115,0.5495085,,,,,,,0.5495085
18128,,,0.53781545,,,,,0.53781545
18132,,,,0.54633087,,,,0.54633087
18150,,,0.49058422,,,,,0.49058422
18170,,,,,,,0.5676654,0.5676654
18173,,,,,0.5245374,,,0.5245374
18175,,,,0.5435183,,,,0.5435183
18178,,0.53680295,,,,,,0.53680295
18181,,,,,,0.5216655,,0.5216655
18184,,,0.51008767,,0.521366,,,0.5157268349999999
18195,,,,0.5303492,,,,0.5303492
18201,0.5579804,,,,,,,0.5579804
18218,,,,,,,0.55474883,0.55474883
18221,,,0.51216006,,,,,0.51216006
18222,,,,,,0.5322061,,0.5322061
18237,,,,,,0.5114996,,0.5114996
18246,0.53947175,,,,,,,0.53947175
18250,,,,0.55436355,,,,0.55436355
18253,,,,,,0.5205339,,0.5205339
18264,,,0.49092165,,,,,0.49092165
18265,,0.52537155,,,,,,0.52537155
18271,,,,,,,0.5827729,0.5827729
18274,,,,,,0.53624463,,0.53624463
18275,,0.5333741,,,,,,0.5333741
18281,,,,,0.53627396,,,0.53627396
18289,,,,,,,0.5630954,0.5630954
18298,,,,,,0.5470861,,0.5470861
18301,0.54922366,,,,,,,0.54922366
18321,0.5310872,,,,,,,0.5310872
18329,,0.5167735,,,,,,0.5167735
18338,,,,0.5369675,,,,0.5369675
18347,,,,,0.5327872,,,0.5327872
18351,,0.5385558,,0.54940146,,,,0.54397863
18355,,,,,,,0.565857,0.565857
18366,,,,,,0.5239871,,0.5239871
18384,,0.50885475,,,,,,0.50885475
18393,,0.5404464,,,,,,0.5404464
18399,,,,,,0.52165705,,0.52165705
18424,,,,0.53160834,,,,0.53160834
